name	turn	URI	SDK	policy	outcome	time	excp_type	heuristic1	heuristic2	bug?	bug_ID	bug_link
Tester.AzureUtils.AzureTableDataManagerStressTests.AzureTableDataManagerStressTests_ReadAllTableEntities	1	orleanstest12.table.core.windows.netPOST/$batch	C:\Users\anna\orleans\src\Azure\Shared\Storage\AzureTableDataManager.cs:483:Azure.Data.Tables;Azure.Data.Tables.TableClient.SubmitTransactionAsync(System.Collections.Generic.IEnumerable`1[Azure.Data.Tables.TableTransactionAction],System.Threading.CancellationToken):Orleans.Clustering.AzureStorage.AzureTableDataManager`1.DeleteTableEntriesAsync[](?)	timeout_blind	Failed	2m 1.7963959s	System.AggregateException	True	True			
Tester.AzureUtils.AzureQueueDataManagerTests.AQ_Standalone_1	2	orleanstest12.queue.core.windows.netPOST/test-1-2da77589-177a-4d7a-8259-6300e0cc13cc-aqdatamanagertests/messages	C:\Users\anna\orleans\src\Azure\Orleans.Streaming.AzureStorage\Storage\AzureQueueDataManager.cs:202:Azure.Storage.Queues;Azure.Storage.Queues.QueueClient.SendMessageAsync(string):Orleans.AzureUtils.AzureQueueDataManager.AddQueueMessage(?)	timeout_blind	Failed	8.437707s	Assertion	False	True			
Tester.AzureUtils.AzureQueueDataManagerTests.AQ_Standalone_2	2	orleanstest12.queue.core.windows.netPOST/test-2-403829a9-5aeb-4f76-bc81-55c330d30b13-aqdatamanagertests/messages	C:\Users\anna\orleans\src\Azure\Orleans.Streaming.AzureStorage\Storage\AzureQueueDataManager.cs:202:Azure.Storage.Queues;Azure.Storage.Queues.QueueClient.SendMessageAsync(string):Orleans.AzureUtils.AzureQueueDataManager.AddQueueMessage(?)	timeout_blind	Failed	8.7346232s	Assertion	False	True			
Tester.AzureUtils.AzureQueueDataManagerTests.AQ_Standalone_4	2	orleanstest12.queue.core.windows.netPOST/test-5-071eba99-4796-49a1-a803-6090c82d8a8e-aqdatamanagertests/messages	C:\Users\anna\orleans\src\Azure\Orleans.Streaming.AzureStorage\Storage\AzureQueueDataManager.cs:202:Azure.Storage.Queues;Azure.Storage.Queues.QueueClient.SendMessageAsync(string):Orleans.AzureUtils.AzureQueueDataManager.AddQueueMessage(?)	timeout_blind	Failed	8.3283631s	Assertion	False	True			
