REST_API	TESTS_CALLING_THE_REST_API
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-39e4ec61-e6d5-4900-85f5-80df04cd8c39'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-3d1add4f-3922-4125-b4fe-bd093a89e4f3'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-3d7b1b69-df68-468c-9229-99e963791096' and Status eq 'Active' and ProxyPort ne '0'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-3d7b1b69-df68-468c-9229-99e963791096'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-3eabb075-62ae-4851-94a5-5d877f8958d4'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-42c021c2-f81a-420a-9c8b-d646cb200aa7'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-4bc02b3d-b29b-42ee-ae46-e783e2a9e708'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_RegisterSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-4e7f5aca-9609-462c-8ff9-a0466eb1065a'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-5a1061fc-7db0-44db-9911-6640b11b1830'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_ActivateSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-5a4d89c1-ee69-457b-b771-39da7255e4f2' and Status eq 'Active' and ProxyPort ne '0'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-5a4d89c1-ee69-457b-b771-39da7255e4f2'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-6c20f80e-3add-4249-8d49-98c52221a066' and Status eq 'Active' and ProxyPort ne '0'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-6c20f80e-3add-4249-8d49-98c52221a066'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-6d34ead1-26d0-4750-aa0e-199ca068c958'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-6dbd7750-14b7-4774-b940-18734da3c657'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-74d2c166-b503-46ed-88ef-fedb2ab7d2b3'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-874afd65-37c4-493b-809c-e9d3e7190a51'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-9a86e707-1f7c-4332-8a64-f2e3110995f0'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-a16f93b4-df3c-4fc6-9934-15b9b76865de'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_RegisterSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-a5ffb4c8-4182-4c20-8166-0d670f44db6a'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-a9b82794-eaa2-4dec-ada8-3e07d9cec113'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloAddress_ToFrom_RowKey']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-b0506265-b8f9-4976-9b28-23cc2eb2257d'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-b12b259a-b952-42e5-8dad-d26ab566aae1' and Status eq 'Active' and ProxyPort ne '0'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-b12b259a-b952-42e5-8dad-d26ab566aae1'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-b3a668a4-b330-47db-85cc-36157ce1ed78'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_RegisterSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-b6bc287d-3dce-48e4-8abc-f311cf212a40'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_ActivateSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-bf38c018-c868-4c45-9b3e-8d317500bc92'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-cf4aa8b2-c986-4657-b229-7c2867988ecf'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-d7b5da99-9c29-4bc6-8ce4-95801ed0a96f'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_ActivateSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-eb3de4a7-3393-4999-9c4a-75a896f2597d'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-f0909435-7d7e-48ea-a9b6-732e672a6c7c'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-f8f1a27a-4031-443f-befd-efb7f9f0d764'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-fa98ff5a-10d1-4f56-b098-8eb123d330f0'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_UnregisterSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-0456d23b-2f51-4088-915c-602600351bda'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-0b012ad6-eed7-498c-8a8a-19e91fbf1e81'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_ActivateSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-1226bf20-d030-4e21-bf51-c1d749f027e3'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_UnregisterSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-191a1e8b-15e6-4b05-876c-ceb38d6bef9d'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-4e7f5aca-9609-462c-8ff9-a0466eb1065a'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-6c20f80e-3add-4249-8d49-98c52221a066' and Status eq 'Active' and ProxyPort ne '0'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-a16f93b4-df3c-4fc6-9934-15b9b76865de'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_RegisterSiloInstance']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-a9b82794-eaa2-4dec-ada8-3e07d9cec113'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloAddress_ToFrom_RowKey']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-f8f1a27a-4031-443f-befd-efb7f9f0d764'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-0456d23b-2f51-4088-915c-602600351bda',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-06791a61-10be-4305-bf40-f5c3ee7d402f',RowKey='127.0.0.1-0-33529062') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-09853607-ec2a-48b4-9ef4-985fea67360a',RowKey='127.0.0.1-0-33529028') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-09853607-ec2a-48b4-9ef4-985fea67360a',RowKey='127.0.0.1-0-33529028') status_code = 408 reason_phrase = OK injected $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-191a1e8b-15e6-4b05-876c-ceb38d6bef9d',RowKey='127.0.0.1-0-33529054') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-39e4ec61-e6d5-4900-85f5-80df04cd8c39',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-39e4ec61-e6d5-4900-85f5-80df04cd8c39',RowKey='VersionRow') status_code = 408 reason_phrase = Not Found injected $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-3d1add4f-3922-4125-b4fe-bd093a89e4f3',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-3eabb075-62ae-4851-94a5-5d877f8958d4',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-42c021c2-f81a-420a-9c8b-d646cb200aa7',RowKey='127.0.0.1-0-33529036') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-4e7f5aca-9609-462c-8ff9-a0466eb1065a',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-6d34ead1-26d0-4750-aa0e-199ca068c958',RowKey='127.0.0.1-0-33528731') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-6d34ead1-26d0-4750-aa0e-199ca068c958',RowKey='127.0.0.1-0-33528731') status_code = 408 reason_phrase = OK injected $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-6dbd7750-14b7-4774-b940-18734da3c657',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-6dbd7750-14b7-4774-b940-18734da3c657',RowKey='VersionRow') status_code = 408 reason_phrase = Not Found injected $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-74d2c166-b503-46ed-88ef-fedb2ab7d2b3',RowKey='127.0.0.1-0-33529045') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-874afd65-37c4-493b-809c-e9d3e7190a51',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-9a86e707-1f7c-4332-8a64-f2e3110995f0',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-a5ffb4c8-4182-4c20-8166-0d670f44db6a',RowKey='127.0.0.1-0-33528740') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-b0506265-b8f9-4976-9b28-23cc2eb2257d',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-bf38c018-c868-4c45-9b3e-8d317500bc92',RowKey='127.0.0.1-0-33528749') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-cf4aa8b2-c986-4657-b229-7c2867988ecf',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-eb3de4a7-3393-4999-9c4a-75a896f2597d',RowKey='127.0.0.1-0-33528766') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-f0909435-7d7e-48ea-a9b6-732e672a6c7c',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-f8f1a27a-4031-443f-befd-efb7f9f0d764',RowKey='127.0.0.1-0-33528757') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
127.0.0.1:10002 PATCH Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-0039a776-ccca-4c96-8283-d0f1a423121b',RowKey='127.0.0.1-0-33529020') status_code = 204 reason_phrase = No Content $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_UnregisterSiloInstance']
127.0.0.1:10002 PATCH Path = /devstoreaccount1/OrleansSiloInstances(PartitionKey='test-0456d23b-2f51-4088-915c-602600351bda',RowKey='127.0.0.1-0-1') status_code = 204 reason_phrase = No Content $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
