REST_API	TESTS_CALLING_THE_REST_API
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-a1cd7e08-115f-4284-97fe-1826db71e420'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloAddress_ToFrom_RowKey']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-a3d127d6-ca15-4d22-ae10-9f9631775a69'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-a82a999e-16c9-4d13-b4dc-cea1989e1468'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-a974a669-1e2a-47b3-9fab-be66b3a4ae62'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-bd8d1e65-706d-4fa5-9b14-e20659624764'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-d121f645-b0b4-463c-8c3e-94152020bcb1'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-d1638d4e-7320-4f84-853c-95a0a48e0ea2'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-d4286174-a0de-4f5e-a34f-eac9b5a00e23'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_ActivateSiloInstance']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-e4362d50-86f7-48e4-a1fd-b3bb1296ffb4'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-e81641a1-60da-4aab-8152-4f5589f0b9f4'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_UnregisterSiloInstance']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-f031df9d-2547-44cc-9696-08e67240f163' and Status eq 'Active' and ProxyPort ne '0'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-f031df9d-2547-44cc-9696-08e67240f163'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-07fd141f-5c36-4631-8376-dabc6a9bf4f9'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-254d8b15-8be5-433d-a72b-46b788b6ddbf' and Status eq 'Active' and ProxyPort ne '0'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-2755ba52-a596-464a-b637-0d4b81515b34'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_RegisterSiloInstance']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-29cb942b-21e9-472e-9d72-f216ab375d75'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-38e869dc-832b-411c-a738-92e434b17a69'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-4a11f466-d8fa-4410-8129-3e4572dfcd25'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_ActivateSiloInstance']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-57ec21bb-7b49-4e70-a83d-f3a76cd19dfc'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_UnregisterSiloInstance']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-5bed5790-a7b2-4e3a-b40d-043111e3a270'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloAddress_ToFrom_RowKey']
"orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances() status_code = 408 reason_phrase = OK injected $filter=[""PartitionKey eq 'test-a82a999e-16c9-4d13-b4dc-cea1989e1468'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-07fd141f-5c36-4631-8376-dabc6a9bf4f9',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-1705a17f-9fae-4cc3-96ea-05d62179816d',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-1705a17f-9fae-4cc3-96ea-05d62179816d',RowKey='VersionRow') status_code = 408 reason_phrase = Not Found injected $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-1b4fccfa-67f6-4e36-8a6c-90ed167f5861',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-1b4fccfa-67f6-4e36-8a6c-90ed167f5861',RowKey='VersionRow') status_code = 408 reason_phrase = Not Found injected $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-1d0839b1-ffd1-4b16-9513-f8e8bbf9499f',RowKey='127.0.0.1-0-33530130') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-29cb942b-21e9-472e-9d72-f216ab375d75',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-2b31e370-fabf-4c3c-934e-4ac87a694272',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-38e869dc-832b-411c-a738-92e434b17a69',RowKey='127.0.0.1-0-33529806') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-3bf4f9f4-35e2-4750-ba21-e9a166ed09f4',RowKey='127.0.0.1-0-33529778') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-3bf4f9f4-35e2-4750-ba21-e9a166ed09f4',RowKey='127.0.0.1-0-33529778') status_code = 408 reason_phrase = OK injected $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-3fe33648-29d7-4031-a4ee-585d9f701aa1',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-419005c8-7474-44c9-a2de-4dd007501ccc',RowKey='127.0.0.1-0-33530094') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-419005c8-7474-44c9-a2de-4dd007501ccc',RowKey='127.0.0.1-0-33530094') status_code = 408 reason_phrase = OK injected $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-69c83402-cbd9-40ee-9622-0bb1eaa7831d',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-6c24f635-0813-407b-8f1c-875487b778a5',RowKey='127.0.0.1-0-33529797') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-81210c20-54e9-4795-9de0-b11bddbb64a7',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-96a94542-8b72-471c-810a-eeeef5717253',RowKey='127.0.0.1-0-33530103') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-a3d127d6-ca15-4d22-ae10-9f9631775a69',RowKey='127.0.0.1-0-33529815') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-a82a999e-16c9-4d13-b4dc-cea1989e1468',RowKey='127.0.0.1-0-33530121') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-a974a669-1e2a-47b3-9fab-be66b3a4ae62',RowKey='127.0.0.1-0-33530112') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Register_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-bd8d1e65-706d-4fa5-9b14-e20659624764',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CreateSiloEntryConditionally']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-d121f645-b0b4-463c-8c3e-94152020bcb1',RowKey='127.0.0.1-0-33529787') status_code = 200 reason_phrase = OK $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Activate_CheckData']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-d1638d4e-7320-4f84-853c-95a0a48e0ea2',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
orleanstest12.table.core.windows.net GET Path = /OrleansSiloInstances(PartitionKey='test-e4362d50-86f7-48e4-a1fd-b3bb1296ffb4',RowKey='VersionRow') status_code = 404 reason_phrase = Not Found $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_Op_CleanDeadSiloInstance']
orleanstest12.table.core.windows.net PATCH Path = /OrleansSiloInstances(PartitionKey='test-002ed8e9-22a6-4f79-9a88-cd84e8280cd0',RowKey='127.0.0.1-0-33529824') status_code = 204 reason_phrase = No Content $format=['application/json;odata=minimalmetadata']	['Tester.AzureUtils.SiloInstanceTableManagerTests.SiloInstanceTable_FindAllGatewayProxyEndpoints']
