REST_API	TESTS_CALLING_THE_REST_API
geo.prod.do.dsp.mp.microsoft.com GET Path = /geo status_code = 200 reason_phrase = OK callId=['2204544400'] doClientVersion=['10.0.19041.2311'] profile=['1114368']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
geo.prod.do.dsp.mp.microsoft.com GET Path = /geo status_code = 200 reason_phrase = OK callId=['93841350'] doClientVersion=['10.0.19041.2311'] profile=['1114368']	['Tester.AzureUtils.LivenessTests_AzureTable.Liveness_Azure_2_Restart_Primary']
go.microsoft.com HEAD Path = /fwlink/ status_code = 302 reason_phrase = Moved Temporarily LinkId=['690387']	['Tester.AzureUtils.LivenessTests_AzureTable.Liveness_Azure_4_Restart_Silo_1']
kv501.prod.do.dsp.mp.microsoft.com GET Path = /all status_code = 200 reason_phrase = OK doClientVersion=['10.0.19041.2311'] countryCode=['US'] CacheId=['7'] profile=['1114368']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario', 'Tester.AzureUtils.LivenessTests_AzureTable.Liveness_Azure_2_Restart_Primary']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases status_code = 201 reason_phrase = Created restype=['container']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases status_code = 409 reason_phrase = The specified container already exists. restype=['container']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-0.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-0.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-0.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-0.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-1.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-1.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-1.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-1.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-2.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-2.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-2.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-2.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-3.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-3.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-3.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-3.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-4.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-4.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-4.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-4.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-5.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-5.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-5.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-05-48-927-leases/queuebalancer-memorystreamprovider-5.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases status_code = 201 reason_phrase = Created restype=['container']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases status_code = 409 reason_phrase = The specified container already exists. restype=['container']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-0.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-0.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-0.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-0.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-1.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-1.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-1.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-1.json status_code = 408 reason_phrase = OK injected comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-1.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-2.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-2.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-2.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-2.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-3.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-3.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-3.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-3.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-4.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-4.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-4.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-4.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-5.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-5.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-5.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-07-26-72-leases/queuebalancer-memorystreamprovider-5.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases status_code = 408 reason_phrase = Created injected restype=['container']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases status_code = 409 reason_phrase = The specified container already exists. restype=['container']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-0.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-0.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-0.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-0.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-1.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-1.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-1.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-1.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-2.json status_code = 200 reason_phrase = OK comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-2.json status_code = 201 reason_phrase = Created	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-2.json status_code = 201 reason_phrase = Created comp=['lease']	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
orleanstest12.blob.core.windows.net PUT Path = /cluster-testcluster-2023-01-23t15-09-02-495-leases/queuebalancer-memorystreamprovider-2.json status_code = 412 reason_phrase = There is currently a lease on the blob and no lease ID was specified in the request.	['Tester.AzureUtils.Lease.LeaseBasedQueueBalancerTests.LeaseBalancedQueueBalancer_SupportAutoScaleScenario']
