REST_API	TESTS_CALLING_THE_REST_API
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-89320688-9101-483b-8b6e-1b7ad0733d03') and ((RowKey eq '127.0.0.1-12345-1') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadRow_Insert_Read']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-af55b478-e1f4-4171-b3a2-a74d1a8ed310') and ((RowKey eq '127.0.0.1-12345-1') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadRow_Insert_Read']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-1') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-10') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-2') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-3') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-4') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-5') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-6') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-7') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-8') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d5f53b80-11c9-4e49-83cf-9fe8ecd03663') and ((RowKey eq '127.0.0.1-12345-9') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-1') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-10') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-2') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-3') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-4') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-5') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-6') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-7') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-8') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-d7421b10-207a-498f-9460-d77785471608') and ((RowKey eq '127.0.0.1-12345-9') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e37b2cc2-4e39-45c5-b75a-96309629f49c') and ((RowKey eq '127.0.0.1-12345-1') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadRow_Insert_Read']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-1') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-10') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-2') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-3') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-4') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-5') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-6') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-7') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-8') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e717a2da-5291-409f-849b-484ad3c745f9') and ((RowKey eq '127.0.0.1-12345-9') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-1') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-10') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-2') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-3') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-4') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-5') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-6') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-7') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-8') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-e923e2d5-9e1c-40dd-86f4-1330f7ba8ebc') and ((RowKey eq '127.0.0.1-12345-9') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""(PartitionKey eq 'test-eb37e900-f1aa-4019-b39c-a5f71f077b1a') and ((RowKey eq '127.0.0.1-12345-1') or (RowKey eq 'VersionRow'))""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadRow_Insert_Read']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-01940f7d-416b-4320-9521-8f36a5c9028b'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_UpdateIAmAlive']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-06b9b3e2-86d1-414e-86a4-c743d211ab42'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_GetGateways']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-088896ec-1bc5-4519-bc9b-29e05d941763'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadRow_Insert_Read']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-0893b6c8-9231-4eb0-84ed-e2f8ac18520b'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_UpdateRowInParallel']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-0aca0694-136f-41a9-982e-1fbefe1657fe'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadAll_EmptyTable']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-0c29387c-4117-49d8-bff3-d6aaf89f7faa'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_InsertRow']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-0caefa1e-d397-483d-8454-0182a463fa82'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadAll_EmptyTable']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-154895ef-4239-4b0e-aba9-facdcc81d618'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadAll_Insert_ReadAll']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-1731be99-6041-4c7a-9788-e282ef2c8374'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_UpdateIAmAlive']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-208f244c-58e7-4abd-8fe5-3bc1c3027af9'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadAll_Insert_ReadAll']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-235541a1-615a-43e1-8194-610e8abcdc12'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_InsertRow']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-26b4bcef-fdf2-4261-ac27-e98840c023ae'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadAll_Insert_ReadAll']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-2b7fae28-619e-4dc3-b356-65706c55ff6e'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadRow_Insert_Read']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-35dbec1e-6c34-4298-a473-aceed4d7d4de'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_ReadAll_EmptyTable']
"127.0.0.1:10002 GET Path = /devstoreaccount1/OrleansSiloInstances() status_code = 200 reason_phrase = OK $filter=[""PartitionKey eq 'test-3dac6392-c106-460d-9d38-8c3741b58346'""] $format=['application/json;odata=minimalmetadata']"	['Tester.AzureUtils.AzureMembershipTableTests.MembershipTable_Azure_InsertRow']
