Azure.Storage.Queues;Azure.Storage.Queues.QueueClient.CreateIfNotExistsAsync(System.Collections.Generic.IDictionary`2[string,string],System.Threading.CancellationToken)	102
Azure.Storage.Queues;Azure.Storage.Queues.QueueClient.DeleteIfExistsAsync(System.Threading.CancellationToken)	2
